,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
1970,gp:AOqpTOEdbwao9t34a0AW4SLUwzC14_HrGy0D4lNEqvnLgWw1PnXw61WdxWXNzikLZBDj_5MjB3OfkOjyDo2LlYQ,faizan afzal,https://play-lh.googleusercontent.com/a/AATXAJzNTO3JwNQZG4Mk66yneo5y6w2odYxS7gaSitgI=mo,App crashes and sometimes not working even the internet is working properly,2,1,3.1.1,2020-01-21 14:04:56,,
1971,gp:AOqpTOELxB3QHT8xWEqLSFp6fQis6Tk5xdY0pnFJZlbDap8DTxzg0TgvQAPdapMO9CPIaNPOWXOjNA9yJ9S58gw,Muhammad ali,https://play-lh.googleusercontent.com/a-/AOh14Gi0sgpyYxKg9FfVeXu4Q8rphtomyaCef1wfalqiPw,"Worst experience, poor support, order cancellation rate is infinity, sheer waste of time,",1,0,3.6.1,2020-03-30 17:12:28,,
1972,gp:AOqpTOGmEHJ1LopvT2y2vjtOsuC7xOcB6gGHvmXF_x2Hra5uX5yxz4my8F47feMOkCyO8YzrMWMa8jB47t1XiPg,haroon ahmed,https://play-lh.googleusercontent.com/a/AATXAJzA34O1q-paTiF6BvgIlIrF3fFEdSJ3igeKFB41=mo,Very good app to order food online.,5,0,,2021-06-05 15:44:34,"Hey Haroon, thanks for your feedback. We are continuously working on adding more features to our app to make your experience better.",2021-06-07 04:59:45
1973,gp:AOqpTOHmr3U6zAuNwTyEmVKYaVeVzIyc2085bpwgQvL4E3aFf42sbOc1cma-YbLhF4raZw5uyyi3qHOEjHcQh1Q,Amna naumaan,https://play-lh.googleusercontent.com/a-/AOh14GgBurHzllrD1Roa2GJmi_C79jP69IlpN2LVE8Sbdw,"Its a brilliante app, i always get myborders correct and on time, would definitely recommend this",5,0,3.9.4,2020-12-25 13:52:49,,
1974,gp:AOqpTOFqwKIvHw8_Y3-F0c8neE7Q7uFJxU3O5IaYh5GDaXY-4gh7YKO_maKHMRmagbx8VrfEzC33kqIqFR1h7oI,chsohail inayat,https://play-lh.googleusercontent.com/a/AATXAJyAT8hQUDI1Mc5Vr8FCz0cQzw3Ye7mFqgy8cqDZ=mo,Great delivery service,4,0,3.10.6,2021-04-05 18:01:18,"Hi Ch Sohail, we are glad that you like our services. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating.",2021-04-06 05:47:32
1975,gp:AOqpTOFaBZmeoc_HN7hM-mCjfd-4RT6KUE5u8kTB0Bn6dskydILbBs8EwRb4J-kc4h8xt88C6T-SWfMv6J_NUII,Muaaz Amjad,https://play-lh.googleusercontent.com/a/AATXAJzfjinxALQIV5qRHPFCnYGRzLnkfG2ZP02FTp49=mo,worst app. There was option that refer to a friend and earn credit. I referred two friends and no credit was given.,1,23,3.8.0,2020-06-25 14:15:56,,
1976,gp:AOqpTOHNNMDiNmDtT38iXamTSP6OBAqBFAnczJn9kUTHJoaY-7SeM9rahMciB89-JMmUG3i6RkQUiOfYLgRP_EE,Aisha malik,https://play-lh.googleusercontent.com/a/AATXAJyV7TsqtLdel26TeoxBfU1646RZ2KiK_KmRGv-X=mo,Prices and delivery charges are too much high. Delivery charges should be zero,1,0,,2020-06-28 07:16:55,,
1977,gp:AOqpTOHbCT8iaQxxALDyUYvark9jh6p-mLXWGZ1jDnDoJcMCyhJDFU3nb4-0KF0bGQuGhPs0sXfuNVoGhUqb0P8,Syeda Zaidi,https://play-lh.googleusercontent.com/a/AATXAJwrgKNMMI9RyaE07hYfziYYPkXSd97A9HAtpWvy=mo,Use less. No option is working. Doing false advertisment.,1,14,3.6.1,2020-03-30 15:39:26,,
1978,gp:AOqpTOEoPF9pwVsJ7vw8JaweyAwDy98gS8LBoRoDxkpSFKEDa-PXgKstWtZ67GFEzC9yMQNbkAQBPdvutqp6oEI,Annam Hassan,https://play-lh.googleusercontent.com/a/AATXAJzduoexXvRd96VTqaqi233_doosK6YakE6AZX7l=mo,"Guys! it's a great service, you can get anything at your doorsteps at anytime. I had an experience with cheetay. Always on time!",5,10,1.52,2019-06-18 04:33:01,,
1979,gp:AOqpTOFsjHzPV9M_4dBzyFJrbmo8D-a0z_St-UhFGEpgWj7IW70kCFBJkN7TKSWgGWz2q3MHw4wo8TkvlBJ81ms,Ammarah khan,https://play-lh.googleusercontent.com/a/AATXAJwE9JovPitsKz2YtA9wlthREOGH1oz2YRGU56_D=mo,This app offer huge discounts on almost through out year. I love ordering food using this apo,5,0,3.8.2,2020-08-17 09:33:02,,
1980,gp:AOqpTOEQSa2QwXnzyJf8mgej8u_120C41fP_9fWKe21AXgbKd-Pt4sHFiPM7EQF7boT8-TBiS0ArhsUbDA1Hjcw,Waqas Yawar,https://play-lh.googleusercontent.com/a-/AOh14GjAcbT_vxG6h3CeuD6JaLCra12AaCejEb0-2wbDRA,Poor service & Fake deals. I have been waiting for my order from last 3 hours and they are not answering the phone now.,1,0,1.52,2019-06-19 21:49:05,,
1981,gp:AOqpTOEDcAZNyuH7LFIBmL6UVrH9uTi2Q8N6KwbJFb0Yzy2yNfRfBOYnB10vsjIionARAB5XaAsJCW4rQrP5UFk,ali raza,https://play-lh.googleusercontent.com/a/AATXAJwscHUkcfsgHrcN2Tnpxx_XSGza9fXoZ_iJAC2I=mo,Awesome food service. Delivery on time. great deals,5,1,1.56,2019-09-21 21:18:07,,
1982,gp:AOqpTOGi03LbkjpPgPO2SKAVnp6WbPsKJJv_orIEljS0RJ327bCRFmfEoJzEb4KV0Q_acGcA1oyF1SOV0u68_Lw,Aqib Javaid,https://play-lh.googleusercontent.com/a-/AOh14GgaeAFIgPWEi7xAe3xEORYxrMtOqqSbKfRus7XLjg,placed order at 7:59. expected delivery time was 9:09. confirmed it at around 8:45 and they said they are processing my order. called them at 9:30 and they said they can't process my order due rider unavailability. pathetic,1,9,1.52,2019-06-17 17:00:27,,
1983,gp:AOqpTOFvGXWk4Yn-NSev077quOHRCJjOtYn4vsTne80VCZWSOfDNm6emmo_SFcKsIlclYRdj814UH2YKNo6MOHI,Saba Zahid,https://play-lh.googleusercontent.com/a/AATXAJzww3poAFskqy5mmKBfKYckZKeyctchbDwg-_Nv=mo,Sorry for previous review Cheetay is the bestest app ever,5,0,3.11.2,2021-06-12 12:48:01,"Hi Saba, thank you for the updated review :) Looking forward to serve you again!",2021-06-12 14:09:36
1984,gp:AOqpTOE3Sey5kbQKu0cuB1njnKu8Wk00sCcWIpMl1mKPgsb9DvQSXmYKk5lFg41S2_c7i8KVz5aJNa_kA6NSJ3c,Sid Areej,https://play-lh.googleusercontent.com/a/AATXAJx_J6dxAdgmmMntFsGFX02pp8MwvLUxP3P-ph-T=mo,I'm used to of this app now seriously very cooperative supporting agents and work is also great!,5,5,3.8.1,2020-07-29 15:06:39,,
1985,gp:AOqpTOEw_rwJQqcoNVOmITHujE3jGXLCpqPhqy2I9rC4X1A7SiRQVdvSuqkO_7tV6Bx8Z7Q6nG_XM6E3KEntKDs,Hassan,https://play-lh.googleusercontent.com/a-/AOh14GgnP5et3KeRCQW1DPcUS77y12pc_k6GwMDyYi40,"Would be better if more restaurants were added. Overall, good app.",5,4,3.10.3,2021-02-09 13:21:01,"Hi Hassan!
Thank you for rating us :) We always welcome such valuable suggestions from our customers. We assure you that we are working on improving our application and introducing more restaurants. Stay tuned!",2021-02-10 09:29:13
1986,gp:AOqpTOGd71y3qDT3-YdOW-L8a9PglyGUBln8qXgpFK0A_TxnIi0BhWVb4M2ocD0pACYlz0X_2qU-HX3GMPWlCbQ,Muhammad Haseebb Saeed,https://play-lh.googleusercontent.com/a-/AOh14GjkjhrdL0UgCj0G3IiauuX6xgpD4IayWyswN8wD,The worst service ever.... never brings order on time.. deletes your order after accepting without explaining any reason.. and doesnt even have apologising attitude,1,0,3.0.25,2019-12-27 15:15:45,,
1987,gp:AOqpTOEvyj3XcAg-qG9B-gQtMXVHHVsOL8ldloYr4AOgPIdwIgDQaM2D7S2fEFoC9RBu_k0tLPwLeWb-51fsGAU,Muhammad Arshad,https://play-lh.googleusercontent.com/a/AATXAJzlPzo_gCAnsiGZ0pLFO9OmIKhueyxfSlMSbJf6=mo,Works slow. Remove discrepancies. Updated menu's required.,3,3,1.57,2019-10-15 20:58:12,,
1988,gp:AOqpTOE-Bq4HgJaMJNqqYF3hQk7aI4xUKR_E35b0D9No86BrCVPDSpptvFJlOqecz59C6Y_-YJ4WwvApyBbLLDw,Raja Jawad,https://play-lh.googleusercontent.com/a-/AOh14GgNgSlrHEPajXDAV6HDD4k1L7PS6A7etfr2_1aE,"Great app to use,timely delivery and heavy discounts👍",5,2,3.0.18,2019-12-09 18:07:13,,
1989,gp:AOqpTOHdqUxa3t-D-WJD69Kupog8EK9ebQNsO4y6L3FdjZUVqKJHpy56hp0LQWI7mnMOg4liO7Jli_F9dc2L4JQ,M Waqar,https://play-lh.googleusercontent.com/a/AATXAJyPTReJK7Fun2sOTePVVsTcZ_w_fYpY2CRkm5fiTw=mo,Very bad experience from friends food and your offers then food panda,1,0,3.10.5,2021-03-28 09:18:16,"Hey Waqar, please help us understand the the issue you are facing in depth by writing to us at info@cheetay.pk. We'll ensure to look into it with utmost priority.",2021-03-28 19:21:21
1990,gp:AOqpTOEVWJ_Ymy4kpOJXVsSYoLwnps7Qc-pTJ51mQetqgDpiqNWlotIeTVzZJe6ltaBICpGtGrrz9n8DM0uJZzo,Sania Tariq,https://play-lh.googleusercontent.com/a-/AOh14GhwIxpnaVMBn1qXqdH0mUutXRMy003QjWyEDCzUtw,Generally this app is so good..easy to use And delivery Time is ok as well..,5,6,3.9.5,2020-11-08 11:51:55,,
1991,gp:AOqpTOGGyvCI5kUyXU8JN-AIvTzsuMPVS5ctxwNb-61ADnNvSdgZmcyHm8O7sVsyhb2cTrGDI5mrOvzBZHoySWE,Aamir Lali,https://play-lh.googleusercontent.com/a-/AOh14GjxCvk7JVQVegG242aNm3zk2kg0kz8jwxDvZx4rjQ,"Awesome all around .... excellent customer care service, extensive restaurant list and pretty quick",5,0,3.1.0,2020-01-16 16:58:31,,
1992,gp:AOqpTOGXeR0cmUN8S5paxQ5d7HK-g8X5kP-g0CzPIA1LcS8-D1AkCy12eJv9SUVEz1I0PEvIA_Y3oS_yb0MczFk,Eiman Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GhRXw2A8A3GCThpjtU3jyhILJsN6PvMWWK4-AJFLQ,The app is so good and the service is excellent and I just love the discounts and deals😍.,5,1,3.9.5,2020-11-12 11:09:08,,
1993,gp:AOqpTOEC2rkBvC_eZPa79BVgxRj_jfoG0ZL2PF_fyvR5CMDrH_kvv7j3mhASilkFJuP3u_Ay45OOGU7GenTBBRM,Kamran Bhatti,https://play-lh.googleusercontent.com/a-/AOh14GjkvOymRsWgQ4kiqrJLeEPz0Hud_UBnS75BAaYaxw,Worst food and delivery app. I have make an order 2 hour's agao and still not received my order this happens many time.,1,0,3.0.29,2020-01-09 10:41:49,,
1994,gp:AOqpTOEb7fBk9qc0ZIDBhcflKsU_bJn3-ltFjN7Uj1QZB1a7LJe1r7kaVeDk6CNEaWYmXLUkBHb-tluTCASZZyQ,Hafiz Muqeem,https://play-lh.googleusercontent.com/a-/AOh14GgNwC0yU0nNeJK9wvwAuaEcqI0t1CBu1WXoNnpDiA,Very Good app for online ordering of food and gives often discounts. 👍,5,2,3.9.5,2020-10-28 19:15:28,,
1995,gp:AOqpTOGizHJtLuuR2UBYqJBBfa1bM0SzTCdo0cMGYN_xPezMljgU2CqQkFGhvEzH6Qvntp6nmzw3IruDHanN3P0,umer hayat,https://play-lh.googleusercontent.com/a-/AOh14GjpLCM16qkaiRweCWi5pFtC6nT6cSE_BIhRYWJp,"Don't buy anything from them, poor service... Even then don't deliver complete order. They scam people. Once they took money from customer, they don't take any liability of improper order... They bounce customer after purchase. All 5 star reviews are paid reviews... Nobody trust them.",1,0,3.9.3,2020-10-24 15:32:22,,
1996,gp:AOqpTOEfq8RJ3WBx3J06zuoDroxpUwuRvX8x6zU0ediKLvOwgVhYSM0svu8JXJPDAFMUsIjoGhXCPjzZyISF0wo,Farhan Nazir,https://play-lh.googleusercontent.com/a/AATXAJyKi1vVaMXwfhHHXiexxa_ZqAxQzs_wAZBzLMYs=mo,"Really nice app, and best feature is have lots of payment options.",5,1,3.10.1,2020-12-12 13:36:16,,
1997,gp:AOqpTOFF-GQeo1JxzzcQud_QzMil-RYjawNaRpz6hQxd4-i7RjNynkKrG5ojnyINZDNLiiAWmZ057-kY6jle73s,luqman khokhar,https://play-lh.googleusercontent.com/a-/AOh14Gj5HzZ-OcfESZWccz2kBmeUxsPd9eM-m8bwwH2qhQ,Pathetic. Installed & uninstalled in 15 minutes. It keeps sending you notifications like there isn't any other one has to do. They asked RS420 for delivering an order of 140. Imagine,1,0,1.52,2021-02-06 13:01:14,"Hi Luqman, We understand this can be frustrating. We are working towards making this better. We would appreciate it if you could send us the details at info@cheetay.pk.",2021-02-23 18:27:28
1998,gp:AOqpTOFzEzeJ6V1sFzFAdHgMr54ou0DJ9_Ag8CeBDr2C4UsE04_hNP4n-vo96DPmxk5kNf3wvwRtZPnF-xAlrkw,Sheharyar Aslam,https://play-lh.googleusercontent.com/a-/AOh14Gg8DMvz7IsoMwxdWPxHGmytkOMnI_oJ_Npu8rx6mg,Good but add more Resturents,5,0,3.10.5,2021-03-25 14:22:56,"Hi Sheharyar, thank you for your suggestions. Kindly note that we keep on adding new restaurants in our app so that our valued customers would have a wide variety to choose from. Stay tuned for more diverse food options in the future! :)",2021-03-27 04:48:17
1999,gp:AOqpTOE_o_AlhpFayzsSDpyf5lCLTZfMh96GYIYr7-n0hL8Z7xCtihXkjY3u0VjWxvSNlx3FEu4UI9pkXByExWg,FaHa Ali,https://play-lh.googleusercontent.com/a-/AOh14GjcCz0O9GbcF4FTOGyULC7qN9EAbBFUmB9jEaVAjYQ,There should be more variety or discription of food so that could be easy for selection,5,0,3.10.1,2020-12-23 15:29:34,,
2000,gp:AOqpTOHuRiSIvIqcMHbEOTidYHEE9rQ_b_vxOlvIVivZ9-Xt8kwRYuLvLNkRjd_KBPwa-InnhUZxsrcNCzGAEUo,Muhammad Talha,https://play-lh.googleusercontent.com/a-/AOh14GiYDTNA4Xiaj6dVTC3cIE-Ym4P9ys1AV2_8ZZ_GFw,"Kindly solve the issue , I can't pay through jazzcash or easypaisa",1,0,3.11.4,2021-06-20 09:11:11,"Hi Talha, kindly note that Easypaisa and Jazzcash payment methods have been disabled temporarily. We regret any inconvenience caused and appreciate your understanding in this matter.",2021-06-26 05:20:24
2001,gp:AOqpTOE9BKXNU6egiGvg9QWMmau9jXZfFMgRPp1yu9Uq0hmlucW36bcjoAItpTnZD66-q9ye6XTtHF-CQaoCqSo,zzz,https://play-lh.googleusercontent.com/a-/AOh14Gg5m8z2HryHu1qSPRyTRc84LoAIMTqC1mtDuXzmK8A,It's awesome app! So convenient to use and they give fantastic deals just wao!,5,0,,2020-03-01 17:05:10,,
2002,gp:AOqpTOFBap-U3vgD01LSAEOrn3Wqp8FVEIOVjp9Py_dn8_wv1MrJRUxSelUzelEMP4hT22Wyab_I39fxFiiwCMw,zohaib asghar,https://play-lh.googleusercontent.com/a/AATXAJwS4gXMAtybuO_QmY9QLhYt07xLA9cihOup8dpN=mo,Worst food and delivery app. I have make an order 2 hour's agao and still not received my order this happens many time.,1,0,3.0.29,2020-01-09 10:42:26,,
2003,gp:AOqpTOEaonAy-lRSVgJEZraKxCslqqeQalAwcSZeV2O5IsPWkZKg_wpj0sGXJVF4BTLDWVPCUFz6gpplLz4Lx-o,Karim Ali,https://play-lh.googleusercontent.com/a/AATXAJziO5Ff1iDvcftIWX31w9MNEfqxY06CMXZJZ6bs=mo,The delivery service is really bad it take them over an hour to deliver and the customer service representatives had no clue of what was he talking about,1,0,3.8.2,2020-08-24 11:59:37,,
2004,gp:AOqpTOEjNGCT1kkDyl5xu5t6Kcdwsc4bAaK8sZ9Si7gvkCLCdm3OlkbX_7RVg8vV7qXeI3pz9A-LaCGw5akDJO4,Muhammad Zeeshan,https://play-lh.googleusercontent.com/a-/AOh14GirGcXRNJ8Fkltu-f6rYk9trbzNBMLDjynenxRMOA,Completely disagree they changed the wallet credit into vouchers and vouchers can not be used at once bad service not recommended,1,0,,2020-07-01 00:02:27,,
2005,gp:AOqpTOF0Wao21OiqEni9OhFJI8m6Jt9uYP511EoqSaKm2Hv5WrTLrX5L3gdJgFTNxt9ejmTdRjLxRiIkFc_hoOY,Bilal Hussain,https://play-lh.googleusercontent.com/a/AATXAJwftzMsVpMp4mVi3FpGPYT3g7m0oLt5ENn7qGCN=mo,"Edited the review, I really like the updated UI. It's more intuitive and user friendly.",5,10,3.0.18,2019-12-02 11:41:02,"Dear User, Thank you for your suggestions. We will try and incorporate them upcoming versions.",2019-07-22 12:09:08
2006,gp:AOqpTOEgLQL07mwd5TaDiUB3pBMUTXQLhZ8IKO2qvUqfLRD937RbLUgvI7ZZ1UmqnX_4iqrSK8lMCAgazW7xELM,umer waliullah,https://play-lh.googleusercontent.com/a-/AOh14GjMNH3a_iH0KidXsS6xLc9QZP4s89JIaJUE-HaTm04,Very good app. Excellent discounts and very cooperative.,5,0,3.9.1,2020-09-06 21:40:59,,
2007,gp:AOqpTOEw_fCXmgkgWKumRfkPrnfZTBk4Ze1Db_SJaqeCxqHnF9IJCUsu52zFmDJJQsqjia-6qruVAPDT5-QaFQQ,Tanveer Ch,https://play-lh.googleusercontent.com/a/AATXAJyOzm2q89qTsBS0YzQIvsHtAAgcQrT9KID-BsYl=mo,Total Waste of time service was too bad i change my location Nd name but app still shows previous name nd adress,1,6,3.9.5,2020-11-06 13:25:17,,
2008,gp:AOqpTOGPkegjSRneTCrsNwXKgdgaVJH2ZZhy-E0TcDPXBWjfuTtD26LiFL_WOyKC_APHwEm1SnBNeLTfynVu9g4,Syed Adnan Haider,https://play-lh.googleusercontent.com/a-/AOh14GgeEmsG-2qSKKp7k25jSNBw8oTFbB-azzSMmLLmJQ,Very good app so much better than foodpanda. easy to use as well.,5,0,3.8.2,2020-08-13 08:58:32,,
2009,gp:AOqpTOFxJw7WGZuMLjSDmDxf9N4aC6zd1KGWeLLrF8ilruDygQ6yg-VPrs4GsQY0l4OvaItfmJ1p9-95cHxuBk8,Imran Khoso,https://play-lh.googleusercontent.com/a-/AOh14GgjpegEpExRZ_n3Zs0oz7lL1k5Yas03ITXPSvI,I can't get my money out of this app and the helpline guys don't even know what they are doing,1,0,3.10.4,2021-03-05 18:44:04,"Hey Imran, kindly elaborate your concern in detail and share the exact date and time of chat/call and your registered email ID at info@cheetay.pk so we may guide you accordingly.",2021-03-06 05:59:16
2010,gp:AOqpTOFMhJtU_lA_Nvr6-M1cS1nbY_erV5ja9RukgDVTlLpqX2xYzuDxcleI8v3VkMs480hxiCUfkSQZO4Ufv9k,Sheikh Imran Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GhoGQXZ6qPDzf4GcsWefqWzEMz7FwKgaY6PjXWyPw,Excellent app ...but options of restaurants are very less... update more restaurants,5,0,3.9.2,2020-09-22 13:15:39,,
2011,gp:AOqpTOG7ybQ_lTvXTHhlFbpDCxP1QXvOgEcseZNXb9BxWXc7xuE0uCWovcM6JWLv_HJ55V-vD5rlTdyEUMXMVQ0,Muhammad Nonari,https://play-lh.googleusercontent.com/a-/AOh14GjSnTOE6B-06Cl8KCG79wfWmfcQZl8n2sOk5fOAKA,I had worst experience with Cheeeta they late my order 18Hours...... its not first time its second time first time i order burger delivery time was 9PM & they came to deliver me at 12......,1,0,1.52,2019-06-23 08:37:53,We apologize for the problem you had to face. We have been receiving a huge volume of orders because of which you had to deal with this issue. We are looking into it and are taking affirmative action to resolve such issues.,2019-06-27 07:34:12
2012,gp:AOqpTOFoxBc-yFdjQcVPmwLa1wMhRAFKeI0GCZh3PQDKTZurxoUuxyKO5UBWHoq4wBJuVTZijlBjDsAqra0plNE,Faiqa Sabir,https://play-lh.googleusercontent.com/a/AATXAJxzVPWYhSYvD8Vuk4ePacbD54kQWpJwrv762Nhd=mo,Very bad experience...i pay online but didn't receive order.shame on u,1,0,3.10.5,2021-03-31 08:18:51,"Hey Faiqa, we apologize for the issue. Could you please share your order ID at info@cheetay.pk so that we can check the issue.",2021-03-31 09:56:30
2013,gp:AOqpTOFYTKdWdAKSbmJ3QkpPgnXj9wnlSD9HIlLIh1dJRi5cM-bR0vvovps5u4toI6QCWClqu9uuX7ggzh2lkKU,Afaz Anwar,https://play-lh.googleusercontent.com/a/AATXAJzxgdr658Wotm8NEmKl4LF1cFe8vm6KJ9OPVn4CYw=mo,"Fazul tareen service in Sialkot. They should close services in Sialkot. Their rider 'Qamar' refused to deliver the first order and second order cancelled. Such a riders are a shame for a company. However, service center is 'Sumiya' cooperative. No way, Cheetay will service longer.",1,0,3.9.4,2020-10-17 11:55:25,,
2014,gp:AOqpTOFts8qfXm-i8-XOfgqz6Zz6LLh9qE7fl4peV06jbvcRuOGme8DpgV_YNQxbo4utJkvI0HXilfP1FnijHok,Zahid Latif,https://play-lh.googleusercontent.com/a-/AOh14GjWy3KAMBZ0TBtme_sS3zWA4s2A8o078mteDdOb,Good and fast service but rider do something wrong like rider don't kept the change in his pocket,5,0,3.9.2,2020-09-13 12:02:39,,
2015,gp:AOqpTOFaq3oDOIsrHZhzz1UGV19EO_jSwYC5iB-xnYuXWj8onpphYlm2gPomN6lOdLDnS3-yYVPM8JLK86geMSY,Ahmer Lodhi,https://play-lh.googleusercontent.com/a-/AOh14Ghr7wVgRo02wxjIEuQStDPn_yxOg3-4a3KtSvV2eE8,"Pathetic service, they canceled the order every now and then without any solid excuse.",1,0,1.54,2019-07-12 18:31:18,"Hi, we are sorry for the inconvenience, you had to face this issue due to the high volume of orders at our end. We are looking into it and are taking affirmative action to resolve such issues.",2019-07-22 13:03:05
2016,gp:AOqpTOEyiiehSilFmrnAy0hlniBtrFgp_aALN97JxfVSCrZSIfk-kaF8EyNYd-frUxNvppiHRLCIen3JqD9J6tI,Anas Sheikh,https://play-lh.googleusercontent.com/a/AATXAJxiuQWQG87qOEizaRAkJfnF6XSOxEtT_3n2JmcJ=mo,Now the services are good again just make an option of payment through easypaisa or jazz cash.,5,7,3.9.3,2020-09-30 15:43:01,,
2017,gp:AOqpTOEaw1xTm0MHNp8OvEdibUy6EB0tw_m_8lYP0HM8bztf1DAjL4GovUgBjFpoeCBNiUeiU0D12Vzk1M_7NSY,usama saim,https://play-lh.googleusercontent.com/a-/AOh14GgAFUHqYYEi0wfpIUSCWHkn3m7os4mJru4g1WtNLQ,App not working properly,4,0,3.10.12,2021-05-17 14:07:32,"Hi Usama, please explain the issue you are facing in detail along with the screenshot of the error at info@cheetay.pk. We will fix the issue for you.",2021-05-18 06:11:22
2018,gp:AOqpTOHDR_8nqpmUD96c0RcBofo5YnY5S4rl4dFGIFfgMdXeWqPQkgtw4CUH3GrG5gQ_sANsXFkZ-gK98raI9Ew,Abdul Haseeb,https://play-lh.googleusercontent.com/a-/AOh14GgbohgjOi2BZq6-fexvamdSi1YLFkP3-Js3lG3n,the delivery is taking a lot of time .....even the nearset restaurant take more than 1 hour.,2,0,3.9.4,2020-10-19 14:07:32,,
2019,gp:AOqpTOF_bNFLYjzsUyru-2BB-aXLx2tsMYEyEo1jRP58Bn_Jpihq9205v2pwFDgZg9RrtusRXS6Goxukl3f023M,Xhumaila Mushtaq,https://play-lh.googleusercontent.com/a-/AOh14GjCmkuX8WefXieDnht-MPkYNyhgCH69uMZb_Xp6geU,Very bad.... specially when I talk coustmer representative in chat regarding order complain she give me very bad response and didn't listen to me just say not happen again but I face same problem 4 times but zero response,1,0,3.10.0,2020-11-25 15:49:47,,
2020,gp:AOqpTOGemTjvsaOGHwFQZH6Zyj6NGpuYDwzirThFkV9BgvFJXCrS7AXBnLYBc1G6fQfoMH7oqqg-fxq3QrnqvwE,Adeel Yousaf,https://play-lh.googleusercontent.com/a/AATXAJwIuNLMWkNd70MwOT9yuNaCOaP9WbL6iIbAAuM2=mo,I find exceptional service and discount deals on cheetay. This app is user friendly and very nice.,5,0,,2020-09-07 14:52:44,,
2021,gp:AOqpTOE-tsLtCxnfZC7NhxvfeITGdHyRuDUQCchnrTCpz3OvW-IePOzsImUEfazFoG38OmEY2fkbYyav0-WCCn8,Israr Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GiSDby9OZsYUB73cdJ5I1dXyb-mFnr-TdyCGauEKw,Easy to use interface and good discounts.,5,0,3.8.2,2020-08-11 12:20:06,,
2022,gp:AOqpTOFetZhafnMbpqqkYQrpTHbr1tk0i5PSu_96WJatxDAbBNxtPp8OvK_Rdt1NHdc45tMZmqtZ3SuNy-z2ogc,Omer Shah,https://play-lh.googleusercontent.com/a-/AOh14GjYn8n0EK5il1O6fgdw_NlrQ3oIKvo5tbpwRRmvvw,App is so slow and low rated. Also staff is very rude and food stuff is of very low quality and there is no cleanliness in restaurant.,1,0,1.45,2019-05-01 18:39:22,Hello Omer. We are extremely sorry for the inconvenience you had to face. Can you please email us your contact number and order details to info@cheetay.pk so someone from our team can contact you.,2019-05-03 07:41:50
2023,gp:AOqpTOH-RTFrn1eWr04nZxeuaYdoOo56CBScc07MFlj34-NIDsn-izUC54MJwuKH3MsEJdhsiAnU2N5ue-sEHMY,Anfaal Ahmad,https://play-lh.googleusercontent.com/a/AATXAJxWx2qYEGKR-F2DYztyDdoUQAPRVIXVL-r74Rwx=mo,"The worst delivery service ever,every time i have to wait for 2-3 hours and further more if the order is late you cant cancel it.",1,0,3.10.1,2020-12-27 13:03:23,"Hi Anfaal, we are sad that you feel this way. Please be assured that we have worked tirelessly to improve our services so that our customers can have a seamless experience. We hope that you will allow us to serve you again by giving us another chance.",2021-03-03 06:13:41
2024,gp:AOqpTOHFYXAjY5thMx2zDOrOr3D_IAmEQxQ3F_e5Bx3PujsULldDf-a6PRxCWnYhf2LMzxADZ4zuc71OOzGm2Tk,Syed Ali Raza,https://play-lh.googleusercontent.com/a-/AOh14Ghz40sSgrtdxEib99F-d7dl6QCqiDzH70HoGOZOFA,Best food quality + delivery... Really good app I just have a one request though.. Please give more promos..😊,5,0,3.9.5,2020-11-03 07:51:04,,
2025,gp:AOqpTOESrMYz0GqwvhjhPd8nnC1GDjrkP2MbQhT1WqpBSFqf4L0dTPU3YVMXywCW9wPb-M34VHXMXzJAayQX75k,Ahmad Hassan,https://play-lh.googleusercontent.com/a-/AOh14GhkB723iHBvEtYYmCTFlJQ8b0-0QnKhh1I6xM1c0Q,"Pathetic service. After making me wait for long they canceled the order, Also not accepting cards.",1,2,3.10.0,2020-11-14 11:45:42,,
2026,gp:AOqpTOFaUbDUrXaRqeh0x_pw-sQadU2DofVI2X6Dk2uB4C9XEQt5185F1Olh_2Fs-O_FqtlOsmx3vj8m3XKkfAo,Waseem Akram,https://play-lh.googleusercontent.com/a/AATXAJxWd0gGH6mj2964XfAEJKktE5tJV2FO7aZ48h6T=mo,Simply the best Easy to use Tracking of rider should be probably updated to know where he is.,5,3,3.8.1,2020-07-19 17:35:51,,
2027,gp:AOqpTOHktjJskPVdQf9DpRJFjoKn2uplgkUtMfYDDJaR4F5fasYthuPhQtRodoOpEKdo1WLvH8wkkjlfI6OuvGk,Faiza Nosheen,https://play-lh.googleusercontent.com/a/AATXAJy-NfZB72BNROyteKiztAvX7EcWB1mOTN-atG8X=mo,Pathetic app.. i was charged money n didnt get my food conplaint twice but no response highly disappointed!!,1,1,3.10.1,2020-12-29 16:25:52,"Hi Faiza, please accept our sincere apologies. Can you please update the order ID at info@cheetay.pk so that we can have a look into this right away?",2021-03-01 07:28:40
